fk_contact,avg_days_to_next,prob_recompra_30d
148507951d690f39b8e77ac61dfb48338e9bcc78931303249d284cadfb97931a,24.0,True
148666fd09186a07f4019dad480c8b629b4368ec2a38cca6dc1334908c389cf0,304.0,False
1486c553f4c4a9680b4020be081475260fa1786169c0cc3d984b3b239bd7ae90,229.5,False
1488d44f3fef4af3f8a3c6461aee1984f6e37fa00dd351ff1346ffdf980b4596,712.0,False
14893170b668aac502d6079fa119276271244c39fabc26cfb30fe7a1acf6d69c,673.0,False
148a7a96397bbb1af26ff5b18c22295fdac3df37aedf89c436b8410838dd1de8,3.0,True
148d1f9b9e1d0d84a5b51720d09e27e4bb747bdde7c0f47ff605e87b4cf7514b,208.0,False
148d22a367085c070c61a0c585394df29dd9b843725dbe54a3f9bd37b4b28ed9,25.0,True
148e1dc21370d45a787a1675e5036f680d06e45965b2d13bee966fff75feec08,104.5,False
148e982642c925d34302c8360ceddcacce6e288e640a8064fcf22ee046e613c7,121.0,False
148f78be9c9d07ccfbcacef9070ece2dfbb3952901ef8847031e79c1cfc06dd2,7.5,True
1490bb0567b93fd1c9a63348a8c033d40e923ba218f5b622cddb36ed038feb99,97.0,False
1491920cbd569efd9e24235ece61679b690dfae3b1992ca006dd874005d0a49c,0.0,True
149300900c791ecdc720b440851d2dc8724402ecb5ce71794247cb31edf3d8b3,204.5,False
14962145fb1d83fe97f878418a90fcf7ee0c716a0b7848c706839675fda7a440,147.33333333333334,False
1499cd065f62c6dfd4f5619b630ad72dc973b21b37e089f41ec8efa90bdc78cc,3.0,True
149d9d973bdad9cfe31dabdbba9cc44d87937e6588cef85ccde527c51d95236e,25.0,True
149dbe7b83cdc148499769b6746153e3588d548219fab1025e9983eee601a8f6,1225.5,False
149f2d94a8e2ca4aa30272d567dfa213071f6b0cb19142e55962efde605973ea,64.0,False
14a1ada1eaf9615b2b088f7455205e24634a2bd73dd15e746d901910da446eb9,221.0,False
14a27e9bf2804988c5a337fbddd709f6458310afbdcca4d73d33cbed82b67776,351.0,False
14a4347eeec87695cf4c4acb28e349abe79170756231877940e8383efcdf6d2d,78.5,False
14a58fa4c8cafd652a269c7bf524329a4007741647be4d270bf68e9078308bdf,559.0,False
14a8164f236ead0526339d132ddbcefaeb3b11c2a0125929f866050718ab25c5,1073.0,False
14a81b6b6be321a52d4dbfdac49529d9387ddde0b363c82daa7ebb2ec6e0ddb4,136.5,False
14a9afab0e8015773647630bb08d55754ed187deb5192e46ec84843e63217a1a,575.0,False
14aa16fae536091aa525a62cc03a24775c3ffb36cc2b162a7b64b1bbc70ba188,10.0,True
14aeb45e50d9a24f6afd80c2d0a61c2717c6d7119b6b40840cb87f68880703d6,16.0,True
14b0d28dc86d0cf4f275ba5829c902ec3f0ff4501a7ca54a54f0027a1848e9d8,680.5,False
14b2504ad22bb6ae540a750ae1b779916327c6c9befe50cf6317ff5f4f6245d2,621.0,False
14b936f8ece622338786d804a24fe79b87ce65383a2fb35d901f737c53d382ff,578.5,False
14b9578f2cd9f1bd06dcdfa6cbc72c369fd5ac05c7570067a19e67352311f510,0.0,True
14b971f1cfb70432f0f2ce891a0df0ed2e97f9d15c23429a24c400507f7f87f3,3470.0,False
14ba0d1aa9fffec24cdf74adb4af44c0af81f640f436239bcfc3cca6f40fcc98,1655.0,False
14bba664fabb8da383b2ea5b28aea7326be58800aff853802e966381777a76d4,130.0,False
14bf2b44482b6789f47e2f7b9a520993949724610c800e339852852746ee3519,36.0,False
14bfa6ab41ee8aa22fed51b02eb5b897bbed0db9c9f4a8bfad2b2938f363b1b5,0.0,True
14c02947f9a44c0e94fa830015aeee9e8553eb70a5fb832768977e3419d081c6,177.66666666666666,False
14c14032de04be510114ed5a12a8fcbfffa1d02d430f10a36ad1cd86771e8d91,1127.3333333333333,False
14c1807ff8796b3a4427b8d0936660a0a1bb288cb3a51a8ad98b73d4176b9936,275.0,False
14c2143dcb766628df2492b9212bd315f0005ad4de3dbd737d4d4dbbe668e0cd,224.75,False
14c2f4f8633feb3fa9175cbf48e59d2dde45900167b00eca2db53ecadb169995,393.0,False
14c3501abe36bd3289bbe51bdb85aef07553b89821d949cccf93c2261140322a,55.0,False
14c9743d10af38d37d4a847eaac56de3f457b3a52afbc735c0c1ab647c8baafe,10.0,True
14cda21149adbe0f31096cd2a3191c3f66c104e63cdbc11684fafc150102ff2b,0.0,True
14cec38bafe24af7d9ebeffc27c8ee8809d72d110c37a3873d8aff3cd0438158,192.0,False
14cfa22f436dccb66605c1cd35ef564ee6637de121636ecffe1b6a51e7d5065d,129.3,False
14d06ea2e0cd601ddf1198c7fcd03e2eebd0e1f4a1b85233481f9572ef685fa1,138.0,False
14d25c58de5dbe4cdb6f5863b26cd08383357c49989a584f90abc02cddb5ce11,81.0,False
14d26e898ee406965681fd14e98622bcf69cce3807396cba60b5b79d75a9b757,157.8,False
14d4215d0044d3cca086265cb81225a328b67fedd6b1735ca9edf4aec3058314,618.0,False
14d5786575d71bc72e8581c0e096cd1cd7dda7237a00dcb906575f4235bb9e5d,63.44444444444444,False
14d99b632abc77f2dc3a735386d3f649e098ce8c0bb0300142ac99bac8d1f2b7,178.33333333333334,False
14d9ceeb36d366b07274b10c5e25026a54e322b52450ad09dbbd7b3e063e526f,0.0,True
14dafa560cce7fe20abbf320be6f8acc9d41aefa53aa8bf399f78a8aa5b92a48,234.0,False
14e23287f7db82dc597639e7e278c80d663cb47e625ce432f676b5d38b62a59d,2.0,True
14e29a1a96c4a4d73f558a241b6f97406c64881e9a74d12443c57eca1f7f6de4,603.0,False
14e34c95dc6c3685aa57d7c74fc91fcbba0978ecb69eb48ebb074fcbf6fb5971,652.3333333333334,False
14e65e93b7113f1f235187181eae85098ab46f67f9ad16857a40072f49794a26,270.8181818181818,False
14e7d60de8cabc101108877d68ecaeb538d75eb88c2ba0a0f1022f98682947f8,179.5,False
14e8030f6dfdf9fd3ad7d920c50f0b4c579262af085f22cbe9426e2925407af3,291.3333333333333,False
14e8322bba7bac2cac719885ee13dcef7f24bfe05c032dc60411a1eb6b4325c2,555.0,False
14ec2b147939e76cebe09fcac95be11fd89663686184fe8a663927655814bcd0,61.0,False
14ec3de3e12bb9edc5d72a10026659898289c0f435131f483eb0c9b113594415,639.3333333333334,False
14ecc954ab184980ce58afab342ef04fd8799b02ebd06dd8ec4c1c61f2ee509d,1764.0,False
14f472955e709b7a80125005c463ada552f7f11ba231eb28b2443c1832fe899b,305.0,False
14f5a04c321519908c495aebb365cc9854c6714f8fcae10bea30b4911cd19305,20.555555555555557,True
14f71c621c31f1d1d0abf63bdbfeb60a2289f04fd993537b2315fac466c68de9,84.28571428571429,False
14f7f79f7eb8e5847d71c8387fc027c9d5d3f537e5b1bd33dd11b98051a28628,17.0,True
14fa45c54debac9aec34e9f474c47962d2a29344cc7908eb45d7defc0df62031,541.5,False
14fa5af304cfa4c9dab615a6b3b3f9e6435f24417e383622cc5a65815a7c8592,308.0,False
14fc1d74aaebf5590a336a6e2eb4892c8f9e83bb0e3ddb363f6f8594be19e343,220.5,False
14fded4334aafc8a60e8ff2e0d9fba4b791d2d8f8a98099d59459faae3fbb1b4,307.0,False
14fec443fe3a20fd1010ea69bfa00328bcc54cba6a7ddddae95c144961171c82,2.0,True
150166f457a1b0f61cd88bde7aa00e429ddeaffa1a0cd39df459c2927eec8fbe,428.0,False
1501f6aa3338de83041f9cfb27327660349af304d197329d7c3c6877169ab42f,44.5,False
1504548629dd26c5ce33a3315ba86612b606692888d4bfa1dcec72aa1fb3bf68,955.0,False
1506e5b1c780fda6085500c312d1bc69495dc081a91bddff07f5544fc8915b2b,297.0,False
15075c5daf02ebe153f2b434ee0dbabed69fc65d40ea82930c97f9a6caa8d9f4,995.0,False
15081750930fb9f80a64fb96dc05961980255fdb3ab59eaf5901aa452deb5d68,51.0,False
1508ed8885931a3c4b6b6ebd8042f6b6c8920b157e1bf69be873fda5d5013915,80.0,False
15097a9a69a31e94e8d98bb7bdb250959580fe98fc5dbf14dda18797f832ba19,1.0,True
150ea27c13b97252a0bd36757cfa416d316961503760453b26bfa191507fa526,195.0,False
150ef09a73e85f8f3ee98ff09b7fd2776238daeeb0a58e9c75bb339e141552a9,423.0,False
151082492c54fd64d4661d71106dcb1c24058d146dd344654b7b687811d646c5,0.0,True
1513ec19421e0f80554551ef5d943baa88940b86a18a20d6c0ebd0f99a1c23b6,83.0,False
1515009719b4e290c194a5a1048d2c32c79daec11d4668777852a7084bdd46d0,401.0,False
1519cf593151dd3710bee018608f9c97cc4521df858614fce7fcfab027c0086a,96.0,False
151a050aaae768e7068bcb0b82713fae2ae347e068e543c729de07aff2696a93,121.25,False
151a1cb380ab8457c0b0b334a04a82ba2f96a33d9e6d419155cabc9c8d5ed440,2.0,True
151b5579a6d6e147a96eb83ccdf00154fcee76e74452f77a18a210c63e5bbd92,261.0,False
151d3d298777c893d84c43bfa29bf79ca24d1425283fc9f466a229781f03dff7,423.0,False
151f206fc395671d5899d20b0957062daf4590d710cabf93d88feaad0e668273,741.5,False
151fc911948dc7dc2311e51bb8b50633794ba031e88033b99f8df2b0a8a8401d,354.0,False
1520da5facda90284e587697885bba72be06b7bf3c83c6aa313d601c0159619f,19.0,True
1521a8ccd8a531419bf22c75de3872b00829f1fdca2765558d9deb6f7f5304b3,188.0,False
1523faf8d533dab5016230ce395631620d38fc5357a9aff8ff33b4648b867dc9,375.0,False
1524f6980af2ab8b8af01d74794ff7595610400289a4da509e2ec9543f4890d3,44.666666666666664,False
15285e440e54ff5c332fafae8c627775536e3c793ec8a0591c2b928661dcc5aa,140.0,False
152e11d310d836c600a47c001e46c99c49b973459b935964a0217b1f9b9a7caa,21.09090909090909,True
152f7155ca453892e6bb7bae3aafcf94c8c71d5e46afdc9aa8b1ff158062f326,250.0,False
153065cb562d205fdb74123603cb227c64cd85a27080ba8bc257db61e1e27336,254.0,False
1531e0dd80500098949cd019950c196b3142188db2133f3abbf8c17d72de60f7,563.0,False
1533f7bc4dceadd46512ec2d84f523dea16831785ecb0856d8cf400ab7b11820,208.66666666666666,False
15341d71428749bbb63ee0fa4212b518752041f801c6485d7fb78c001678f854,239.0,False
153abd9c4cbfac40e132d74d12450e054d2e240d78e133a9c80aa8ed8461cc24,25.0,True
153c682bc0273f5594dc5fe5168f6262c1f52a28da22a0d5cb892915a8d670fe,154.77777777777777,False
153faf293327d67c1f3372961570ad7417ce9b0a42e0ffe65c947c9b787efe62,55.625,False
15412c2eaf28b26eb709942402da4686f6868ba838684ed9632cd777dcf36a79,2.0,True
154418c72fd952216b9a357dca16e19da7d328c59b79156445d27cc1a9cdc4cf,57.375,False
15446ce64ed1e90d48acd9551dd3c49d753afa155fdd4634d94b419611aa6fce,31.0,False
1546536436eac175cad834371aaf9caef786d24a8217324e12e69ccb9fa54e1f,160.66666666666666,False
154931dd3bc718e96426b15019ac28b9f1b2809bb6253ad73619d344f372e076,3.0,True
15550727a1bf53dae115df6b6bde7a4c7e3d445815f37b4cc57b0e8524a88a55,117.33333333333333,False
155a56b6ca078cd204566d3822476ba0004dc947cb008549c67f678ce23a9c9c,530.5,False
155a7a05755d4756b5b3c86eac935946f9f11533efa091019e7c1320caa71d34,62.44444444444444,False
155aae99230c2557ebedc4425cae6327b5504f1199fa163fa0b27bacb9b2881e,666.5,False
155da80192468a51d1b5b4b083f000730c1c79d5664e766cccdfd02a06ccdc47,695.0,False
156095b5ef6a8fff678a3061cdc169e2808adceb9042ce114a405e1ad7147eb3,176.0,False
1560d09d577b6b2dba3eaa0b06b1a10c0044b0800272d3a2a668e4dddd914a83,0.0,True
1561349ccf098e96cb4565f2a83ac26dd941724ac9945d26f9d88d12a44605cb,1456.0,False
15662dd36820622c6a234fff4f0a754275966dda8cfe45ec47b12d57e8ab2df9,0.0,True
1567c1fa8e8ab677e185eb3ae3df6b2043bee0a60c5edda0091da7fc0965d7ea,119.6,False
156879df161fcfcb1452b2349407d14b523817378aedf6217368cac3304c7afc,92.66666666666667,False
156992b7e4e7569fdfaceba0382d29126a9637331a1b99cfa42e9ac029a5bd1e,106.0,False
156a2d462ff52ea823894a4408141449c315cdbed0f2898fb14e473be18ff91c,203.54545454545453,False
156cf7661b51c3c9fb7f4ff6a6324edb87fbf3a1b0152a8f05c1b0146e513d6e,119.0,False
156faea4be499df2dcb04b173fbe41ba66083f17239efcd70544bc255d14e2d4,166.83333333333334,False
1571ea2f3f591f207caaf33c55733bddd19c58da28ba0a6bd19dc3f208263478,329.0,False
1572ecfedc51932889af9542b10b0bfc7b6bd1662a8fb9618fe4c7cdf8436ba4,337.5,False
1573fda2152a447bd5b16e8f8fb10d1080ae990b80dc0b0f8e6757d42ddbaca4,29.0,True
15751c69b2d47e8d5495c73db5cfeb7d85448d7bc12e7c024341becf25ed2c76,324.0,False
157559e1dd806e0401f1a89ce276331dc31b54af127afc7886d92129c36fa597,158.66666666666666,False
1575a69fb3d65624f3345fd7e30cbfe8b4741968747cd37c3aecf4e8e367d175,42.0,False
157eeef1c9ec182d87f7e5b8d93e7440acf23e9fea4a82ef9b3208b009648ec4,184.75,False
1580e5b32c9b495445e7a551ff711f83f25962bce79f6ab4c261b9903858d3fb,88.25,False
158144912c670b047aa87fa1b10d6f33c8f6587ad9bab0e19fb062b540f604dc,0.0,True
15829b254ee050d30c1c435e4205f48ccfbf1cb9036ac7bb374e441351325ddb,0.0,True
1586b57e56b1786427a979f90f29de02d9aa360cc8b8c4503f04c2b0a61d8118,722.5,False
158867749d211c657874bf7fd447b70c973834476c8f8e368b1702cd9081b90f,235.5,False
1589ae90968eaaca219946b8240ea8e2c2f1c6a32af10aec65d8775252e858e9,0.0,True
158a230e0420eaac9f2886f2bdf30c465e2d2598c34a04f6d3c99be8a26dad80,67.0,False
158a2f03dc95a687c2b25e9bccb78adb04c41e73ab7700ab4865b47745af53d2,577.0,False
158a2fc0656caad860326f1d89743b8d78bfa7448968bc8d4591dd08efb923e6,274.0,False
158a39712351c04cfd28c5b1a8df3276a3bad7780be9af539d92ff4da334d15b,71.2,False
158d2dd0bb1495744e8bb8cc743afd392205d5d6a3ee263efc256d7c2b283e31,109.5,False
158f41e8627e1dc1f8b52e43786d87159426d2e1ff40e7a89885de02a5cf07d9,94.41666666666667,False
158f512cfb380c940adab6862380b69a854755c6244c85cdbe4e11177217e983,253.42857142857142,False
158fb089b8bafd3a116984c6e35cf08469275cdd0fec0082b1f702c6505935f7,1.0,True
159439daf71766da92f1d66abe66de3687df5588876e22e82a6002e308bca522,21.0,True
15984f50a6e710e56ca4cde287d3a5ee8f39fdad687e08f708eb3ee8df10a495,175.0,False
1598547b570d0047b4d76f7df2574c6104029a8c709b3e8bad355fd988904c58,5.0,True
159879bfa605252d5a46e2aaf68bcdf84b9e4728c5b7da2b5bfdaba4c52084f0,32.0,False
159cb8189e77589b9679479138176926ceb0e9f142ab8ac056b6de3843a41047,82.5,False
159e77f9ab2ebb517cbe926799aca4904d89e33ce3b29ada386a14a57417eabc,54.666666666666664,False
159e8be389a9ba81917c0de4603f975b64c7d375c73efa58dd5f2d265b970e9a,2.0,True
15a15dbc455284aa1339df08a1645d5c349a18427ccbb038d04f676cb66411ad,101.5,False
15a3d380b3b564fe9e658265550d2c95fe352ad1649513d5541753e15b9ef928,86.0,False
15a59ae53b4a0678b157850dc90146e2c8e99eaaa508daf4417d24cdaf81aef0,294.0,False
15aa7f3ea031cb383f163e7945f43093c372aba8b78de8ef8d8b46662305c8db,96.66666666666667,False
15ab3a9beb6fbd62fe018d3f2933d3e021a553c418c49321c1e60149a7181c5c,97.0,False
15acea29bf30354504c80c6410df28c93d01a331ee4afca444b2cb85172fb497,500.0,False
15af49b1a2194a9b18f4b140663faa77d1250b74b1388d38949fa747db370c31,146.0,False
15b3f849ecf2a84dd8bbce44542ee23df86fffffca8c0c6b3534d985b36863a1,0.0,True
15bbe449f447a7876adbb08496956cdb347469b54c62ac76595a0a9df76098f9,31.5,False
15bec0bae1f47a8fb92cba765fef9f2650865638a3dff6c0017109b567f4fdcd,56.0,False
15c0711d59b41d0a01f9e4aa1fb809795aafde83e67ae89e564d23f0b5b26d48,49.0,False
15c24cb295913d73150c2b2b566fdeec5971351390aa20e59a8d3aec60e02457,1106.0,False
15c8037e426e856ddc481a3049f392a4fdabf7681a05c9b3877b31db34b0cb72,85.2,False
15d384f1e6e9bd3c3b514efbe9b4e7bc7b2f9183f851901c5640f4c70be32c65,3.0,True
15d4c547b62e22bbbd07a46a0666373cc9d9a2542611a62d777d686f28ec1198,624.0,False
15d566159bcdd4a6ff8352b9c4e4cbe66bd00c83ef80c275fb03b860b26c179e,208.0,False
15d62d05194d7f93136aedb66a660511ce0c308c6783549fbada8fcafa37c2b1,1507.0,False
15d65ab962203e719f694a355f2555221e806bb2e0945f387251ce6d93da2f8d,434.0,False
15d6d4c5d7fd3df176e9fedc6320315a366e0661420fbf3ff759d6ba3555cc7c,58.08,False
15dcb01a3604e9e293cbe110f2b110ff0ba706ab2b9f0b8f5cab18d91643a42d,5.0,True
15dd905809ade12c289ab644bd4cdeca51a173bbbeeda27d8f8e8366722ede66,129.72727272727272,False
15e0bc61164ae881de7859d9aeec5c94007b5b4dd3477c79c71cbc1e2831220e,1071.0,False
15e3b66a7bd799d1ca0066029e00703934a0a19118db74e87302b69809ced0c2,1014.0,False
15e4f5de3daac6afa18e568aab37925d69c258de61334a591a31104872cfd032,99.0,False
15ec09543507d90e325b28be60fb7a15b761e11ab791053af75c655683885224,99.0,False
15efa3ae4e6c082bf3dea7fba998fd937112f42d57fcc37339276459a52521b3,84.0,False
15f20ae1213e5552f821388963906dbd2328b9d84c700a1b1419beba551cb334,14.0,True
15fd3027b9371c8f3c5cc34e2861e16705ab687d64f74479b4a93562832ec42d,2322.0,False
15fe3f9056ac00daefedb19ef5e75166eeb8f7d9a2ed2399463616df261242d4,46.714285714285715,False
15ffeb2a2c0169783423875f9ebded87158575ea29d8fe84c6ce1cf7883575a7,0.0,True
16041ebe942633101b140a392187c488bf9c9d2d80a19bafd4f191a9600f1391,309.2,False
160729ea0cd6d09506e8e5d1fff67164cb5c0093fa407c00eea8d50d87d4e786,0.0,True
1608f7f0d035772447097cd6202aa797a8f696e23a98547447cbadbc06f8179c,44.0,False
16098be66ee8e312409bbd640c0fb8e66e664f6f8add6fbd6d15414039ddbdd3,513.2,False
160a18e4e41cbac851363e450f8393f21ba5d212dee2e95f7c90b4dba2e6113e,0.0,True
160a318687c0aa6137f9f0c0e963d977ac640e45bbfad8b7784a7845a583bbc0,20.666666666666668,True
160d40ce2c44eee2f5d0292aab8049ad54d7fd5cad890162e1811228a4d983fe,354.0,False
160da1480c3763a236b03bc2920fb119f07d219d87ec6e3b7f066b866082bf2c,132.75,False
160e35926e687c76711962da4336c65cc3e2f63231003b2359fe00754ee8fc21,267.0,False
160fc52c3919cf1e786c29e5e56bdf820e86cd8b28039d41f4b221165823b301,497.0,False
160fcddce2f5d1a58e2bb153603b3471664b9654283ec88b7f1d3316c8faf085,89.0,False
1614f8595311434970e818c0fc0c4cdca994eed8cba02a9201875db830f6dd20,126.66666666666667,False
16187b2b9ca7ac095e94eae4903e9d82dde66d1b15ee9753a144f5dfb9cab7ba,77.0,False
161a1ddbc6303079f5647c9865ef61e5985360137d3a2fc6c7d9afe69d87294e,623.0,False
161b508b386bce09cabb67eeae8174a7adfda592d40e7f59030977fcec3fe319,148.0,False
161c738f39eb1ad617d94c4814efd5480c8f566d9ed690ac8dd60478d864effb,597.0,False
161c907060270ddf9d98cfab31a8a0eb42d15673d5819b3314f0c541396acb53,18.0,True
161e1e97005607ac1ce1cc8b64a4b05f11d7a061b371c2b5d4872a7413ad7536,481.0,False
161fa06cbf3c4e254bbf13667e5ed83104a2140462e1bb90c7dc85aaabfd4d07,21.0,True
161ff8c90d2854cac3267a011d755c71650fa387a953af7a547633628ebf50b2,719.6666666666666,False
16223dd3a871fbdc48001b5d457fa4c57828f5759137e60448c13a4319a2fdfd,163.33333333333334,False
162396c20cc2bbe211cdc33471ef8b19cbf216f0e6698d124b97dc9c34877175,42.21052631578947,False
16251eb449277ea0e449909ea796b77ef19cd7c28e4bcb754b3005009d0e8bc4,92.0,False
1625337928fac8d3c5ab88dd4982922eeb9aaeeffb33c88a60c7899cbc55721d,305.0,False
1628940c29aa37c11c629f21b8ab6f1046a9cb1a31c8acc2b4851883031e8c07,471.0,False
16297d0c195fc230643addebe649f06676cd280da3103be0ac1805169cb86a1f,11.0,True
162c81ceb5719660b0bbe054c34ac64066edf5a4d7235c3ea7802737f976544e,283.0,False
162f0750ac5baf4d68b53c321021a052db35ca5c6862b937319f993af284cad8,188.75,False
162ff41c4b1f4374a502dccc18d3a6e3eb35d3ad8128baf3568ed227799ddc2d,252.0,False
1635334f7c99adcd24dbf80d5bbf3e7dffab805a5b24a3baa0c28d5c35a256fb,804.0,False
1638aaa4d267330c8cb8840a5d5d6a3cf3d7187dcc1819f53e7cbaa954f9ba20,1315.0,False
163da70702c6b5b41359331710f22c8e833f293eaeb27ceeb9a8fba4f03eb93e,185.5,False
163e563a9e41919998a04a321b8c4c52cf3c624e719fefe87860dd2147fae271,0.0,True
163e74bde213e28ba5379329159b0f1ea201d0bbde41dc9314e9bd714985ad90,90.0,False
1641673553690c80f6812962a9d7bed147d27fb5f035027695e95035680cedbc,1425.0,False
16472eb6ecee49256673d58349f208003df09759252c27dc2bdafe654829e8ef,282.0,False
16480f51c1e5ac9b60c23c2111e26abc530dbff543b531cbead9849d2fe04cb0,1468.0,False
16488757e4b02709341370ec9957679fa533296a1a1706185a5fae0a5de09cb2,771.0,False
1648e170a3babac2303d2414e449ca3a17aac3afb8e474393c96d0169e3e07fb,0.0,True
164b2db11b496e3e4a11b6da8a666a8562095b5769574d9a6aabe2814f55900e,0.0,True
164c35be16fbda7ae731d83b31356e168c8df8b461025bb0d7bab0ad47e82037,52.0,False
164d7126fcd48f9c1a04b5ae9c07308852a41b09112b08e803608dfaa8a18881,396.3333333333333,False
164f019f40f93e8c16afefe65362adb0117dd20b8615366d8962fa3e43b80834,156.5,False
164fed456a6e88d88a788ec321169abba7bb9a393a593cbe701313834732c96b,217.0,False
1655ee2e95b771e504c0a75a0b758c9cd886a23ff5ebb9568d603bab60687b93,14.0,True
165a15211af080b103b6e34ca0b6d7c69f0598179d229b9450837dee0c9b8611,447.0,False
165cf249e6dd3af6ccdf977f23615e49236f82c381168c24a83c5d6146e4c50f,256.0,False
166044dcd80201e0b697784ef8a444ac50d8b15f9f793150ddc4625799f1e487,97.0,False
1664049cdc1b597a9742bf4865066c366b2069958d804f78a6a3722ce881b851,348.3333333333333,False
1665d98611f5964c84ea824a7840544b970d220f05e93a19ef2e59fef64c14c4,29.571428571428573,True
1666149ad85c4ace8e404b76c0549987098a3ecfac418f37d17d93d838549d1b,327.0,False
166626eae4bd16cfb2d45843290f8cd59fca524de39699f8d2858af035da7a4f,84.5,False
1668c7baf7a0f0a0e427baf2ae911e00a353ad4e3ec2b4107f0a27a0c0110a3a,21.5,True
1669c3eeda2f0258f428eb3dacaa9cb8a6f03382f35fa2bfcffd8845a7e639e0,488.0,False
166a57c68f0403f25154c3e070316ad8317a59a77cb4c598579c1601b21093f0,187.5,False
166c9810df2acbf7874e96847f766c22a670195a4016c35c6c5fcc5885703d7f,256.25,False
166e8ff65c689f74a70e5e11d2d22183eb8721a1283cf20af4cac783fb531881,2.0,True
166fe12750dcb864791c379a8e703c775bcdb2c4e9556dd737997e00c0d410db,94.0,False
1671325a5a46c9b6199f6d50a6e978f7718b42384013e936095fa16f15828a43,207.0,False
167150e27e00cb84a875f13a92a67d6f4ee5f944229759866a1e58c84f3e0287,132.83333333333334,False
16727d04758d5041ba6058a10bdd31b27fad7ff399c8d2ea128a10467362be8d,680.0,False
167611c30f22d0f183b3ab0adaf9d65196da3fba93fffa3ea641999696e98fbb,35.5,False
167859252cefe83e3fd425c4b8dd38580239c6e5eeb881f3f778d1afb3658eef,325.0,False
1678a82968ed2bc557a4d8ca53df5d19bc353a3ff68f91696ba9cbf4f158aae7,50.0,False
167d9cfae90f6bddcd9a827c1b1721e426ac2ca970c7b8e6565efaa458614a64,0.0,True
168008f28a4f00411ad996406b01d1f7835149bf243ae657d63c84f46132f805,526.0,False
168504f3e9623733f8e6f6aff1b5783d516560abe2cb6dbcb22c5cbf5dd0b5fb,120.0,False
16852e197f063d0cf9a7fe30ae9d91474c3a608b9c0dc85c3d8633a1cd4699e5,474.0,False
1685932e708419c8b53b6db50a6adcd4dfe890c82ce5baf5f3e569ce3c1b037d,1031.3333333333333,False
1686e085f6ce092643e87e6976ae42fdfac82940a9ca36ea76a80a418c0db25c,24.0,True
168965de0f4e032f1ab5527d83e422300b325a756d7f0ed930352a87ae647171,590.3333333333334,False
1689fff3aaa5adeb81d9595a11b6ebd142d037b0995fac652fc2d0a2710f98c4,11.5,True
168c7d5d11422dbbb811cca65401994d2e3c97e4a594abf5a2b6dfc06b2c9b77,275.5,False
168e72ad8c1d5202c8a4c947eef968cb7912fd04c14fd9c194d53c45fc5b4d21,32.0,False
168fbe5ec0a7f38970b53af650d9f72a4370ca703275eedf6aaf5297573e583b,60.375,False
1692b076d50352c1a1ea19ef42966c1bc572fb1cde71ca1f4ecb5cdcaff945aa,42.4,False
1694defc7c7363d39ce941d7dc38ef34e646da4facc66c8a2e3fd64a60f63149,417.0,False
16985c48163d911ede8014febf247d9bd93261c6154f8afedeca2bce0f185ce3,113.0,False
169e7b3001c93d6d530a8d473f8b1bacc8ed24b005a8dd516fed27073ad170a4,419.0,False
169fe10746cc7c22f6bed1e1bd7824d410e9905849e635a1783f3c78a0632872,1.0,True
16a0d6110be3ad0364a4e0da018c06e5c575a90cff5ffabf96b036b3d4997349,3.0,True
16a2874a76ce2d5b454dfcc4adb9a90124ead1ca44542df0b9c88049714c0588,365.0,False
16a6d61a923fc971f3ff769a9948ad54f0f2ee7086fccc43ae427909645adcbf,135.0,False
16a918f5dd2debb5b4b5a0e9ec75abeeaa212651844934a167fc702629656e95,233.0,False
16a9b395266a8b83866dbf3e77e88d5e3e5aee6655df766e0622af118999473d,635.0,False
16ae58eb7d3e379db87c738e3665cf6872c4b440401ca787124e5e3be9c49f01,57.0,False
16b0063be422672fdf087f6d96b34e7783f23969cf648cf1ed47bdc9ec536326,450.0,False
16b3263f3156aadc3ebe3c29bc66362bc6f731688af18794f2e6511985d301a6,366.0,False
16b4651dcc8c636e4dd6d5937404623f33cb620bba87efdf5da615e0cf401862,194.0,False
16b61ad3054c40c828d51b2aafb671de3bba34060f4537fc90cf38888d0aefc0,71.0,False
16b8a3cebc679d3b9bec1cdc316261c6fd9810c5b183a2d22ce19760fd5bf1b7,85.0,False
16b9c9a814a69bdbeafb83d1cd9aab916eabbdaf80bff6328895cb0854072ad2,273.5,False
16bc561ce87019998682b66218f2ea841d6d1d6c3f238b133a4ea4eac56d6d69,1674.0,False
16bdeccc7a8f683580763a65194bd0a5d718358a6451be4216d1bfe07cf0e801,437.0,False
16bf27038a0b539db8325f992610c55f3a051f099ed7b61d015557b2784eceba,141.0,False
16c2a8465e4e9b13a6c413d2fddee4a4b14333b7bbf727e52e76e78abad2389c,19.0,True
16c58f000c2ec93697f5cd352df10c1779142a85b82498c257225cad84fa52bf,44.5,False
16c8fcfff049f64cbd669749f9164fa5fde1316fa53c2e472b83c6e01a4e78fe,7.5,True
16d5c815907c65a1bf82aafe375f7eaee5e2c7eb56e238a1b7676546156eb903,0.0,True
16d68834847f20001ee1d668fe176e716710f10ec75c6cf1dd04bc2988e59b8e,361.0,False
16d6c87e4dd3cb48d046b03aa5080ac8a12b0c09a7dc3ae8e8bbc9b04a47e04c,370.5,False
